date,C__sierra_leone,E__sierra_leone,I__sierra_leone,R__sierra_leone,cases__sierra_leone,S__sierra_leone,cases_obs__sierra_leone,ran_cases_obs__sierra_leone,index
2014-09-28,342.864,741.629,443.062,2949.36,500.909,6.34397e+06,303.346,311.098,1150
2014-07-13,90.853,201.122,120.995,126.631,131.442,6.34791e+06,75.6586,79.6586,1200
2014-07-20,106.993,235.813,136.652,264.63,153.657,6.34771e+06,88.4457,46.5144,1200
2014-07-27,124.982,274.609,158.354,423.072,180.143,6.34747e+06,103.691,125.207,1200
2014-08-03,145.591,319.682,184.282,607.201,210.057,6.34719e+06,120.91,142.213,1200
2014-08-10,169.513,372.168,214.551,821.544,244.613,6.34687e+06,140.801,134.751,1200
2014-08-17,197.349,433.272,249.791,1071.09,284.79,6.3465e+06,163.927,188.96,1200
2014-08-24,229.748,504.395,290.807,1361.63,331.549,6.34606e+06,190.842,257.22,1200
2014-08-31,267.458,587.171,338.548,1699.86,385.975,6.34556e+06,222.169,281.901,1200
2014-09-07,311.345,683.501,394.112,2093.61,449.317,6.34497e+06,258.63,248.666,1200
2014-09-14,362.416,795.595,458.777,2551.98,523.033,6.34428e+06,301.061,189.874,1200
2014-09-21,421.841,926.019,534.025,3085.54,608.811,6.34348e+06,350.436,225.614,1200
2014-09-28,490.98,1077.75,621.582,3706.61,708.617,6.34255e+06,407.884,355.428,1200
2014-07-13,98.9969,214.751,134.118,141.245,145.426,6.34786e+06,83.9518,42.941,1250
2014-07-20,112.744,243.808,147.589,292.321,164.547,6.34765e+06,94.99,90.5071,1250
2014-07-27,127.59,275.197,165.865,460.803,186.758,6.34742e+06,107.812,130.576,1250
2014-08-03,144.054,310.521,187.092,650.614,211.037,6.34716e+06,121.828,84.8706,1250
2014-08-10,162.567,350.39,211.124,864.777,238.196,6.34686e+06,137.506,110.252,1250
2014-08-17,183.443,395.377,238.243,1106.45,268.792,6.34653e+06,155.169,76.121,1250
2014-08-24,206.994,446.131,268.836,1379.16,303.305,6.34615e+06,175.092,170.287,1250
2014-08-31,233.563,503.385,303.35,1686.89,342.241,6.34572e+06,197.569,205.354,1250
2014-09-07,263.533,567.967,342.284,2034.12,386.163,6.34524e+06,222.924,83.5394,1250
2014-09-14,297.339,640.81,386.203,2425.91,435.707,6.3447e+06,251.525,278.626,1250
2014-09-21,335.467,722.963,435.741,2867.96,491.588,6.34409e+06,283.784,388.015,1250
2014-09-28,378.467,815.608,491.612,3366.7,554.612,6.3434e+06,320.167,216.794,1250
2014-07-13,102.589,224.434,138.003,144.963,149.754,6.34784e+06,78.7881,103.961,1300
2014-07-20,118.472,258.24,153.503,301.213,171.751,6.34762e+06,90.3611,96.7674,1300
2014-07-27,135.851,295.29,174.717,477.577,197.579,6.34737e+06,103.95,127.569,1300
2014-08-03,155.386,337.539,199.647,678.844,226.197,6.34708e+06,119.006,118.622,1300
2014-08-10,177.643,385.846,228.233,908.898,258.64,6.34675e+06,136.075,119.761,1300
2014-08-17,203.071,441.066,260.911,1171.89,295.671,6.34637e+06,155.558,166.25,1300
2014-08-24,232.131,504.176,298.256,1472.53,337.988,6.34594e+06,177.822,139.33,1300
2014-08-31,265.342,576.295,340.936,1816.2,386.349,6.34545e+06,203.265,166.225,1300
2014-09-07,303.292,658.704,389.71,2209.04,441.615,6.34489e+06,232.342,192.289,1300
2014-09-14,346.656,752.862,445.445,2658.08,504.766,6.34425e+06,265.567,252.189,1300
2014-09-21,396.199,860.434,509.127,3171.31,576.921,6.34351e+06,303.529,358.451,1300
2014-09-28,452.798,983.316,581.884,3757.91,659.356,6.34267e+06,346.899,253.332,1300
2014-07-13,115.191,252.027,154.943,162.753,168.138,6.34777e+06,83.0535,97.1495,1350
2014-07-20,133.046,290.032,172.366,338.194,192.864,6.34752e+06,95.2674,77.4641,1350
2014-07-27,152.585,331.69,196.215,536.245,221.9,6.34723e+06,109.61,131.468,1350
2014-08-03,174.55,379.198,224.243,762.293,254.076,6.34691e+06,125.504,117.841,1350
2014-08-10,199.579,433.525,256.387,1020.71,290.558,6.34654e+06,143.524,117.495,1350
2014-08-17,228.177,495.633,293.135,1316.16,332.203,6.34612e+06,164.095,209.54,1350
2014-08-24,260.863,566.622,335.136,1653.96,379.798,6.34563e+06,187.605,244.279,1350
2014-08-31,298.221,647.752,383.143,2040.15,434.197,6.34508e+06,214.476,256.261,1350
2014-09-07,340.915,740.466,438.009,2481.65,496.367,6.34445e+06,245.186,277.582,1350
2014-09-14,389.702,846.405,500.71,2986.36,567.414,6.34373e+06,280.28,246.871,1350
2014-09-21,445.446,967.442,572.358,3563.31,648.597,6.3429e+06,320.381,350.448,1350
2014-09-28,509.131,1105.71,654.221,4222.8,741.35,6.34196e+06,366.197,426.001,1350
2014-07-13,117.343,256.48,157.969,165.982,171.406,6.34775e+06,82.9803,111.82,1400
2014-07-20,135.309,294.691,175.51,344.74,196.3,6.3475e+06,95.0317,87.1044,1400
2014-07-27,154.94,336.503,199.495,546.25,225.495,6.34721e+06,109.165,64.1436,1400
2014-08-03,176.973,384.114,227.644,775.897,257.796,6.34689e+06,124.803,116.931,1400
2014-08-10,202.04,438.475,259.877,1038.03,294.361,6.34651e+06,142.505,118.508,1400
2014-08-17,230.638,500.527,296.671,1337.27,336.038,6.34608e+06,162.681,157.178,1400
2014-08-24,263.275,571.343,338.662,1678.87,383.596,6.3456e+06,185.705,216.091,1400
2014-08-31,300.518,652.151,386.582,2068.82,437.869,6.34504e+06,211.979,148.676,1400
2014-09-07,343.016,744.356,441.266,2513.94,499.8,6.34441e+06,241.961,310.184,1400
2014-09-14,391.505,849.551,503.663,3022.01,570.466,6.34368e+06,276.171,307.218,1400
2014-09-21,446.823,969.556,574.854,3601.91,651.089,6.34286e+06,315.202,244.285,1400
2014-09-28,509.925,1106.44,656.07,4263.75,743.061,6.34191e+06,359.727,363.417,1400
2014-07-13,99.1261,219.019,132.228,138.47,143.619,6.34786e+06,77.8576,79.7316,1450
2014-07-20,116.367,256.017,148.969,289.102,167.373,6.34764e+06,90.735,64.7555,1450
2014-07-27,135.525,297.258,172.126,461.569,195.623,6.34738e+06,106.05,70.2729,1450
2014-08-03,157.407,345.026,199.717,661.409,227.431,6.34709e+06,123.293,138.572,1450
2014-08-10,182.728,400.486,231.835,893.353,264.063,6.34674e+06,143.152,102.96,1450
2014-08-17,212.105,464.86,269.116,1162.6,306.525,6.34634e+06,166.171,186.584,1450
2014-08-24,246.196,539.565,312.379,1475.13,355.798,6.34588e+06,192.883,236.29,1450
2014-08-31,285.756,626.252,362.585,1837.91,412.978,6.34534e+06,223.88,289.008,1450
2014-09-07,331.659,726.832,420.844,2258.97,479.328,6.34471e+06,259.85,285.287,1450
2014-09-14,384.918,843.522,488.442,2747.69,556.312,6.34399e+06,301.584,440.534,1450
2014-09-21,446.702,978.884,566.87,3314.89,645.627,6.34314e+06,350.003,297.655,1450
2014-09-28,518.371,1135.89,657.851,3973.14,749.235,6.34216e+06,406.17,416.463,1450
2014-07-13,99.815,217.036,134.961,142.031,146.371,6.34786e+06,79.7488,91.2964,1500
2014-07-20,114.116,247.323,148.959,294.272,166.239,6.34765e+06,90.5738,59.2995,1500
2014-07-27,129.617,280.173,167.996,464.622,189.387,6.34741e+06,103.186,104.751,1500
2014-08-03,146.872,317.276,190.179,657.225,214.785,6.34714e+06,117.024,122.568,1500
2014-08-10,166.345,359.304,215.383,875.323,243.302,6.34683e+06,132.561,136.535,1500
2014-08-17,188.384,406.9,243.926,1122.33,275.546,6.34649e+06,150.128,206.697,1500
2014-08-24,213.337,460.789,276.243,1402.06,312.048,6.3461e+06,170.016,138.926,1500
2014-08-31,241.588,521.799,312.832,1718.84,353.376,6.34565e+06,192.533,164.804,1500
2014-09-07,273.571,590.866,354.257,2077.58,400.165,6.34515e+06,218.026,218.525,1500
2014-09-14,309.777,669.048,401.153,2483.82,453.133,6.34459e+06,246.885,207.278,1500
2014-09-21,350.759,757.539,454.239,2943.83,513.092,6.34394e+06,279.553,311.529,1500
2014-09-28,397.143,857.69,514.328,3464.7,580.957,6.34322e+06,316.529,234.742,1500
2014-07-13,89.262,196.179,119.609,125.463,129.849,6.34792e+06,76.9238,79.6118,1550
2014-07-20,103.869,227.387,133.831,261.272,150.03,6.34772e+06,88.879,61.6095,1550
2014-07-27,119.966,261.86,153.391,415.578,173.866,6.3475e+06,103,108.922,1550
2014-08-03,138.195,301.456,176.524,592.919,200.475,6.34724e+06,118.763,84.9934,1550
2014-08-10,159.115,347.054,203.237,797.068,230.862,6.34694e+06,136.765,102.45,1550
2014-08-17,183.186,399.55,233.99,1032.11,265.796,6.3466e+06,157.46,146.006,1550
2014-08-24,210.894,459.975,269.389,1302.71,306.002,6.34621e+06,181.278,234.927,1550
2014-08-31,242.784,529.521,310.133,1614.25,352.28,6.34575e+06,208.694,281.208,1550
2014-09-07,279.488,609.559,357.027,1972.9,405.543,6.34523e+06,240.248,269.689,1550
2014-09-14,321.727,701.664,410.998,2385.77,466.843,6.34463e+06,276.562,211.148,1550
2014-09-21,370.333,807.645,473.108,2861.04,537.385,6.34394e+06,318.352,170.326,1550
2014-09-28,426.258,929.58,544.578,3408.13,618.555,6.34314e+06,366.437,322.102,1550
2014-07-13,92.5785,203.317,124.131,130.237,134.749,6.3479e+06,75.0599,88.1077,1600
2014-07-20,107.595,235.381,138.758,271.115,155.505,6.3477e+06,86.6214,112.615,1600
2014-07-27,124.125,270.755,158.858,431.011,179.996,6.34747e+06,100.264,140.027,1600
2014-08-03,142.822,311.338,182.607,614.566,207.303,6.3472e+06,115.475,85.7591,1600
2014-08-10,164.253,358.018,209.998,825.625,238.451,6.34689e+06,132.825,136.073,1600
2014-08-17,188.885,411.698,241.497,1068.34,274.217,6.34654e+06,152.748,109.72,1600
2014-08-24,217.203,473.415,277.711,1347.46,315.334,6.34613e+06,175.652,186.037,1600
2014-08-31,249.76,544.365,319.345,1668.43,362.605,6.34567e+06,201.984,120.718,1600
2014-09-07,287.187,625.924,367.21,2037.52,416.949,6.34513e+06,232.255,258.392,1600
2014-09-14,330.208,719.67,422.233,2461.92,479.419,6.34452e+06,267.053,272.372,1600
2014-09-21,379.656,827.413,485.479,2949.89,551.224,6.34381e+06,307.051,345.921,1600
2014-09-28,436.484,951.231,558.172,3510.95,633.751,6.34299e+06,353.021,447.266,1600
2014-07-13,114.062,248.669,153.885,161.817,166.935,6.34777e+06,90.6996,82.1182,1650
2014-07-20,130.97,284.555,170.414,335.683,190.394,6.34753e+06,103.445,110.346,1650
2014-07-27,149.372,323.65,192.954,530.958,217.816,6.34725e+06,118.344,122.247,1650
2014-08-03,169.941,367.989,219.314,752.629,248.031,6.34694e+06,134.76,87.8701,1650
2014-08-10,193.248,418.414,249.381,1004.66,282.095,6.34658e+06,153.269,126.205,1650
2014-08-17,219.733,475.748,283.569,1291.24,320.768,6.34618e+06,174.28,145.608,1650
2014-08-24,249.84,540.922,322.432,1617.1,364.724,6.34572e+06,198.162,202.436,1650
2014-08-31,284.062,615.002,366.608,1987.61,414.689,6.3452e+06,225.31,189.24,1650
2014-09-07,322.959,699.198,416.821,2408.88,471.483,6.3446e+06,256.167,242.081,1650
2014-09-14,367.166,794.881,473.893,2887.84,536.031,6.34393e+06,291.237,266.439,1650
2014-09-21,417.402,903.608,538.753,3432.37,609.387,6.34316e+06,331.093,269.413,1650
2014-09-28,474.483,1027.14,612.459,4051.41,692.744,6.34228e+06,376.383,460.123,1650
2014-07-13,90.3136,199.324,120.588,126.325,130.963,6.34791e+06,75.8353,75.0024,1700
2014-07-20,105.824,232.578,135.658,263.601,152.345,6.34771e+06,88.2172,74.4857,1700
2014-07-27,123.03,269.575,156.477,420.52,177.739,6.34748e+06,102.922,129.938,1700
2014-08-03,142.646,312.353,181.245,602.031,206.278,6.34721e+06,119.448,129.513,1700
2014-08-10,165.306,361.934,210.028,812.336,239.088,6.3469e+06,138.447,143.759,1700
2014-08-17,191.55,419.385,243.38,1056.04,277.054,6.34654e+06,160.431,158.537,1700
2014-08-24,221.954,485.943,282.018,1338.43,321.034,6.34612e+06,185.898,187.882,1700
2014-08-31,257.175,563.045,326.779,1665.66,371.984,6.34564e+06,215.402,204.329,1700
2014-09-07,297.974,652.353,378.632,2044.81,431.005,6.34508e+06,249.578,204.314,1700
2014-09-14,345.231,755.791,438.695,2484.12,499.371,6.34443e+06,289.166,186.176,1700
2014-09-21,399.962,875.582,508.264,2993.1,578.553,6.34367e+06,335.018,353.989,1700
2014-09-28,463.342,1014.29,588.834,3582.79,670.254,6.3428e+06,388.118,441.408,1700
2014-07-13,96.4257,208.249,131.116,138.266,142.114,6.34788e+06,83.8758,82.333,1750
2014-07-20,109.022,234.779,143.486,285.57,159.675,6.34768e+06,94.2399,96.6654,1750
2014-07-27,122.534,263.224,160.193,448.823,179.959,6.34746e+06,106.212,93.9516,1750
2014-08-03,137.413,295.013,179.479,631.513,201.976,6.34721e+06,119.206,99.9082,1750
2014-08-10,154.029,330.652,201.17,836.256,226.434,6.34693e+06,133.641,133.294,1750
2014-08-17,172.64,370.596,225.483,1065.74,253.802,6.34662e+06,149.794,85.0189,1750
2014-08-24,193.495,415.358,252.727,1322.96,284.464,6.34627e+06,167.89,199.463,1750
2014-08-31,216.863,465.513,283.256,1611.26,318.823,6.34587e+06,188.169,289.789,1750
2014-09-07,243.047,521.708,317.463,1934.37,357.322,6.34543e+06,210.891,202.824,1750
2014-09-14,272.383,584.667,355.79,2296.5,400.458,6.34494e+06,236.35,282.928,1750
2014-09-21,305.248,655.197,398.732,2702.35,448.785,6.34439e+06,264.872,200.42,1750
2014-09-28,342.065,734.203,446.839,3157.16,502.925,6.34377e+06,296.826,342.309,1750
2014-07-13,104.998,226.507,142.904,150.747,154.876,6.34782e+06,94.4757,106.611,1800
2014-07-20,118.496,254.911,156.168,311.189,173.705,6.34761e+06,105.961,119.116,1800
2014-07-27,132.951,285.306,174.06,488.72,195.423,6.34737e+06,119.21,120.889,1800
2014-08-03,148.84,319.216,194.682,687.053,218.955,6.3471e+06,133.564,177.352,1800
2014-08-10,166.551,357.166,217.838,908.946,245.049,6.3468e+06,149.482,156.475,1800
2014-08-17,186.355,399.627,243.748,1157.23,274.195,6.34646e+06,167.261,140.143,1800
2014-08-24,208.509,447.126,272.73,1435.04,306.795,6.34609e+06,187.147,228.422,1800
2014-08-31,233.289,500.256,305.15,1745.88,343.261,6.34567e+06,209.392,200.516,1800
2014-09-07,261.006,559.681,341.414,2093.67,384.05,6.34519e+06,234.273,338.274,1800
2014-09-14,292.006,626.141,381.976,2482.78,429.671,6.34467e+06,262.103,191.014,1800
2014-09-21,326.676,700.464,427.34,2918.11,480.695,6.34408e+06,293.228,152.22,1800
2014-09-28,365.445,783.572,478.073,3405.13,537.754,6.34342e+06,328.035,264.204,1800
2014-07-13,83.4244,184.354,111.269,116.516,120.856,6.34795e+06,72.9291,68.2529,1850
2014-07-20,97.9586,215.547,125.381,243.283,140.879,6.34777e+06,85.0117,71.2948,1850
2014-07-27,114.113,250.327,144.903,388.458,164.697,6.34755e+06,99.3846,78.8376,1850
2014-08-03,132.569,290.623,168.171,556.712,191.522,6.3473e+06,115.571,80.1024,1850
2014-08-10,153.932,337.42,195.262,752.044,222.423,6.34701e+06,134.218,168.045,1850
2014-08-17,178.722,391.754,226.716,978.842,258.252,6.34667e+06,155.839,210.79,1850
2014-08-24,207.5,454.826,263.227,1242.17,299.839,6.34628e+06,180.934,182.604,1850
2014-08-31,240.904,528.035,305.61,1547.9,348.113,6.34583e+06,210.065,94.944,1850
2014-09-07,279.675,613.004,354.806,1902.85,404.146,6.3453e+06,243.877,258.126,1850
2014-09-14,324.673,711.614,411.905,2314.93,469.18,6.34469e+06,283.122,297.89,1850
2014-09-21,376.893,826.044,478.173,2793.32,544.656,6.34398e+06,328.666,301.05,1850
2014-09-28,437.487,958.816,555.075,3348.66,632.239,6.34315e+06,381.518,342.349,1850
2014-07-13,95.0511,208.524,127.562,133.881,138.46,6.34788e+06,76.1901,87.3652,1900
2014-07-20,110.274,241,142.397,278.557,159.512,6.34768e+06,87.7744,76.6952,1900
2014-07-27,127.003,276.761,162.761,442.512,184.319,6.34744e+06,101.425,113.316,1900
2014-08-03,145.892,317.721,186.785,630.418,211.93,6.34717e+06,116.619,59.8872,1900
2014-08-10,167.507,364.757,214.449,846.124,243.371,6.34686e+06,133.92,144.606,1900
2014-08-17,192.309,418.755,246.209,1093.78,279.415,6.3465e+06,153.753,170.396,1900
2014-08-24,220.777,480.736,282.664,1378.11,320.781,6.34609e+06,176.516,192.291,1900
2014-08-31,253.451,551.872,324.505,1704.53,368.261,6.34562e+06,202.643,238.488,1900
2014-09-07,290.95,633.509,372.527,2079.26,422.754,6.34507e+06,232.629,241.279,1900
2014-09-14,333.983,727.189,427.641,2509.44,485.292,6.34445e+06,267.042,203.308,1900
2014-09-21,383.363,834.679,490.886,3003.25,557.056,6.34374e+06,306.531,177.538,1900
2014-09-28,440.019,958.001,563.458,3570.07,639.4,6.34292e+06,351.843,428.75,1900
2014-07-13,110.823,241.123,149.765,157.581,162.437,6.34779e+06,87.7342,113.273,1950
2014-07-20,126.832,275.046,165.431,326.587,184.672,6.34756e+06,99.7435,97.7742,1950
2014-07-27,144.202,311.877,186.75,515.865,210.597,6.34729e+06,113.746,95.3231,1950
2014-08-03,163.556,353.518,211.612,730.073,239.071,6.34699e+06,129.125,131.529,1950
2014-08-10,185.418,400.73,239.887,972.87,271.072,6.34665e+06,146.409,76.4812,1950
2014-08-17,210.185,454.246,271.938,1248.11,307.289,6.34627e+06,165.971,155.31,1950
2014-08-24,238.252,514.895,308.26,1560.12,348.329,6.34583e+06,188.137,191.73,1950
2014-08-31,270.059,583.621,349.423,1913.79,394.837,6.34533e+06,213.257,191.46,1950
2014-09-07,306.1,661.494,396.068,2314.69,447.54,6.34477e+06,241.722,193.636,1950
2014-09-14,346.937,749.723,448.922,2769.09,507.257,6.34414e+06,273.976,247.954,1950
2014-09-21,393.202,849.677,508.808,3284.12,574.916,6.34341e+06,310.519,414.895,1950
2014-09-28,445.613,962.899,576.653,3867.84,651.565,6.3426e+06,351.919,442.862,1950
2014-07-13,107.224,231.736,145.713,153.626,157.946,6.34781e+06,83.7759,56.1229,2000
2014-07-20,121.373,261.553,159.603,317.399,177.664,6.34759e+06,94.2344,50.4196,2000
2014-07-27,136.567,293.561,178.376,499.087,200.46,6.34734e+06,106.326,48.3281,2000
2014-08-03,153.317,329.371,200.068,702.627,225.232,6.34706e+06,119.465,117.859,2000
2014-08-10,172.042,369.559,224.492,930.984,252.781,6.34675e+06,134.077,127.479,2000
2014-08-17,193.038,414.651,251.896,1187.22,283.639,6.3464e+06,150.445,159.261,2000
2014-08-24,216.59,465.235,282.637,1474.73,318.249,6.34601e+06,168.802,199.797,2000
2014-08-31,243.009,521.973,317.12,1797.32,357.073,6.34557e+06,189.395,236.726,2000
2014-09-07,272.641,585.609,355.798,2159.26,400.621,6.34508e+06,212.493,164.116,2000
2014-09-14,305.876,656.978,399.181,2565.34,449.464,6.34452e+06,238.4,251.707,2000
2014-09-21,343.147,737.012,447.837,3020.93,504.242,6.3439e+06,267.454,183.951,2000
2014-09-28,384.942,826.755,502.402,3532.03,565.671,6.3432e+06,300.037,315.748,2000
2014-07-13,107.225,234.78,144.134,151.363,156.42,6.34781e+06,78.361,84.4599,2050
2014-07-20,124.003,270.515,160.5,314.642,179.645,6.34758e+06,89.9963,92.8432,2050
2014-07-27,142.386,309.737,182.92,499.168,206.946,6.34732e+06,103.673,101.375,2050
2014-08-03,163.077,354.524,209.298,710.028,237.238,6.34701e+06,118.848,138.441,2050
2014-08-10,186.683,405.8,239.585,951.367,271.625,6.34667e+06,136.075,174.337,2050
2014-08-17,213.688,464.491,274.251,1227.63,310.928,6.34627e+06,155.765,158.463,2050
2014-08-24,244.592,531.655,313.922,1543.86,355.9,6.34582e+06,178.294,221.566,2050
2014-08-31,279.955,608.509,359.32,1905.82,407.363,6.3453e+06,204.075,228.001,2050
2014-09-07,320.418,696.442,411.267,2320.13,466.25,6.3447e+06,233.576,298.712,2050
2014-09-14,366.713,797.043,470.705,2794.32,533.628,6.34402e+06,267.33,172.209,2050
2014-09-21,419.675,912.124,538.708,3337.03,610.712,6.34324e+06,305.946,282.831,2050
2014-09-28,480.256,1043.75,616.502,3958.12,698.891,6.34235e+06,350.121,393.719,2050
2014-07-13,112.995,246.613,152.304,160.102,165.237,6.34778e+06,87.2994,74.9203,2100
2014-07-20,129.979,282.692,168.899,332.296,188.789,6.34754e+06,99.7423,77.3756,2100
2014-07-27,148.495,322.074,191.555,525.997,216.357,6.34726e+06,114.308,88.953,2100
2014-08-03,169.229,366.814,218.09,746.25,246.788,6.34695e+06,130.385,121.769,2100
2014-08-10,192.763,417.781,248.408,997.087,281.155,6.34659e+06,148.542,174.051,2100
2014-08-17,219.551,475.829,282.939,1282.79,320.238,6.34619e+06,169.191,227.742,2100
2014-08-24,250.054,541.927,322.257,1608.21,364.735,6.34573e+06,192.7,192.066,2100
2014-08-31,284.785,617.183,367.027,1978.84,415.402,6.3452e+06,219.468,262.152,2100
2014-09-07,324.326,702.86,418.001,2400.96,473.089,6.3446e+06,249.946,114.734,2100
2014-09-14,369.341,800.39,476.036,2881.69,538.763,6.34392e+06,284.644,333.004,2100
2014-09-21,420.582,911.403,542.101,3429.15,613.525,6.34315e+06,324.142,342.244,2100
2014-09-28,478.904,1037.75,617.303,4052.57,698.623,6.34226e+06,369.102,295.435,2100
2014-07-13,133.566,284.425,183.73,194.551,198.894,6.34765e+06,109.688,79.8236,2150
2014-07-20,147.588,313.622,197.595,399.266,218.58,6.34739e+06,120.545,100.105,2150
2014-07-27,162.311,344.187,216.052,621.734,240.924,6.34711e+06,132.868,174.073,2150
2014-08-03,178.164,377.604,236.955,865.472,264.641,6.34679e+06,145.947,164.934,2150
2014-08-10,195.484,414.271,259.978,1132.86,290.411,6.34645e+06,160.159,105.597,2150
2014-08-17,214.471,454.497,285.237,1426.23,318.627,6.34607e+06,175.72,169.715,2150
2014-08-24,235.294,498.616,312.939,1748.09,349.568,6.34566e+06,192.784,192.173,2150
2014-08-31,258.131,547.001,343.322,2101.21,383.502,6.3452e+06,211.498,235.592,2150
2014-09-07,283.176,600.061,376.642,2488.61,420.718,6.3447e+06,232.022,268.233,2150
2014-09-14,310.64,658.242,413.183,2913.6,461.529,6.34415e+06,254.529,302.283,2150
2014-09-21,340.753,722.034,453.252,3379.81,506.28,6.34355e+06,279.209,195.044,2150
2014-09-28,373.77,791.971,497.187,3891.22,555.346,6.3429e+06,306.269,177.159,2150
2014-07-13,105.163,228.432,142.313,149.814,154.33,6.34782e+06,83.1212,74.7978,2200
2014-07-20,120.029,259.89,156.871,310.25,174.995,6.3476e+06,94.2508,112.914,2200
2014-07-27,136.118,293.95,176.65,489.51,199.039,6.34735e+06,107.201,94.758,2200
2014-08-03,153.997,332.358,199.664,691.873,225.377,6.34707e+06,121.386,76.092,2200
2014-08-10,174.143,375.797,225.773,920.667,254.902,6.34675e+06,137.288,108.738,2200
2014-08-17,196.907,424.912,255.294,1179.38,288.232,6.34639e+06,155.24,231.341,2200
2014-08-24,222.64,480.435,288.665,1471.91,325.905,6.34599e+06,175.53,164.773,2200
2014-08-31,251.729,543.196,326.389,1802.68,368.492,6.34553e+06,198.467,270.414,2200
2014-09-07,284.609,614.132,369.031,2176.67,416.63,6.34501e+06,224.393,252.921,2200
2014-09-14,321.77,694.303,417.228,2599.51,471.039,6.34442e+06,253.698,358.618,2200
2014-09-21,363.768,784.901,471.702,3077.57,532.531,6.34375e+06,286.817,259.697,2200
2014-09-28,411.226,887.274,533.264,3618.03,602.022,6.343e+06,324.244,347.429,2200
2014-07-13,83.9462,187.56,110.91,115.735,120.591,6.34795e+06,65.2428,42.8249,2250
2014-07-20,100.397,223.191,126.793,242.973,143.122,6.34776e+06,77.4325,60.4155,2250
2014-07-27,119,263.678,149.029,391.05,170.313,6.34753e+06,92.1439,122.354,2250
2014-08-03,140.638,311.411,175.947,565.623,201.491,6.34726e+06,109.012,110.685,2250
2014-08-10,166.123,367.804,207.823,771.792,238.045,6.34694e+06,128.789,154.317,2250
2014-08-17,196.21,434.407,245.47,1015.31,281.167,6.34656e+06,152.118,96.5393,2250
2014-08-24,231.738,513.058,289.926,1302.94,332.083,6.34611e+06,179.666,192.516,2250
2014-08-31,273.691,605.925,342.422,1642.65,392.208,6.34559e+06,212.195,165.917,2250
2014-09-07,323.224,715.568,404.408,2043.87,463.201,6.34496e+06,250.604,229.344,2250
2014-09-14,381.703,845.005,477.593,2517.7,547.019,6.34423e+06,295.951,372.266,2250
2014-09-21,450.736,997.79,563.994,3077.27,645.969,6.34336e+06,349.486,326.942,2250
2014-09-28,532.216,1178.11,665.984,3738.05,762.769,6.34234e+06,412.678,180.551,2250
2014-07-13,90.2552,198.485,120.876,126.768,131.232,6.34791e+06,77.1854,100.074,2300
2014-07-20,105.132,230.287,135.357,264.068,151.78,6.34772e+06,89.2706,97.0475,2300
2014-07-27,121.543,265.452,155.285,420.208,176.069,6.34749e+06,103.556,118.846,2300
2014-08-03,140.146,305.884,178.875,599.828,203.21,6.34723e+06,119.52,125.448,2300
2014-08-10,161.515,352.488,206.141,806.797,234.235,6.34692e+06,137.767,111.233,2300
2014-08-17,186.128,406.193,237.561,1045.31,269.937,6.34657e+06,158.766,167.537,2300
2014-08-24,214.484,468.069,273.761,1320.18,311.067,6.34617e+06,182.957,144.394,2300
2014-08-31,247.154,539.354,315.467,1636.93,358.453,6.34571e+06,210.827,222.327,2300
2014-09-07,284.789,621.47,363.515,2001.92,413.043,6.34518e+06,242.935,273.542,2300
2014-09-14,328.142,716.056,418.865,2422.5,475.93,6.34456e+06,279.922,218.518,2300
2014-09-21,378.076,824.995,482.623,2907.11,548.366,6.34386e+06,322.526,173.463,2300
2014-09-28,435.585,950.451,556.059,3465.47,631.795,6.34304e+06,371.596,324.055,2300
2014-07-13,102.509,221.408,139.378,146.974,151.071,6.34784e+06,85.4032,107.265,2350
2014-07-20,115.917,249.649,152.545,303.569,169.762,6.34763e+06,95.9699,68.2538,2350
2014-07-27,130.303,279.934,170.329,477.14,191.355,6.34739e+06,108.177,98.5021,2350
2014-08-03,146.145,313.784,190.861,671.404,214.796,6.34713e+06,121.429,93.1412,2350
2014-08-10,163.839,351.738,213.958,889.147,240.839,6.34683e+06,136.151,119.476,2350
2014-08-17,183.659,394.281,239.848,1133.24,269.983,6.3465e+06,152.627,166.679,2350
2014-08-24,205.872,441.962,268.864,1406.86,302.641,6.34613e+06,171.089,224.182,2350
2014-08-31,230.765,495.393,301.381,1713.59,339.239,6.34571e+06,191.779,167.067,2350
