date,C__sierra_leone,E__sierra_leone,I__sierra_leone,R__sierra_leone,cases__sierra_leone,S__sierra_leone,cases_obs__sierra_leone,ran_cases_obs__sierra_leone,index
2014-09-07,215.201,463.625,279.658,1665.95,315.438,6.34583e+06,215.628,187.636,37650
2014-09-14,242.653,522.757,315.34,1985.95,355.682,6.34538e+06,243.138,266.428,37650
2014-09-21,273.598,589.411,355.564,2346.77,401.048,6.34488e+06,274.149,307.116,37650
2014-09-28,308.477,664.536,400.905,2753.62,452.184,6.34432e+06,309.105,244.948,37650
2014-07-13,155.512,332.327,213.303,225.635,230.979,6.34752e+06,97.0612,101.159,37700
2014-07-20,172.823,368.476,230.393,463.788,255.243,6.34721e+06,107.257,97.6447,37700
2014-07-27,191.098,406.545,253.223,723.859,282.902,6.34688e+06,118.88,95.4868,37700
2014-08-03,210.883,448.392,279.201,1010.3,312.422,6.3465e+06,131.285,127.101,37700
2014-08-10,232.617,494.551,307.962,1326.21,344.673,6.34609e+06,144.837,129.566,37700
2014-08-17,256.568,545.458,339.683,1674.67,380.174,6.34563e+06,159.756,153.988,37700
2014-08-24,282.975,601.586,374.656,2059.01,419.311,6.34513e+06,176.201,161.33,37700
2014-08-31,312.089,663.464,413.215,2482.91,462.459,6.34458e+06,194.333,211.847,37700
2014-09-07,344.184,731.676,455.725,2950.43,510.029,6.34397e+06,214.323,195.08,37700
2014-09-14,379.563,806.863,502.588,3466.03,562.468,6.34329e+06,236.358,270.002,37700
2014-09-21,418.558,889.729,554.244,4034.64,620.269,6.34255e+06,260.647,310.673,37700
2014-09-28,461.534,981.049,611.18,4661.68,683.974,6.34173e+06,287.417,335.215,37700
2014-07-13,121.885,263.199,165.751,174.797,179.653,6.34772e+06,96.6485,112.479,37750
2014-07-20,137.778,296.669,181.361,360.999,201.812,6.34747e+06,108.569,102.856,37750
2014-07-27,154.824,332.546,202.439,567.324,227.403,6.34719e+06,122.336,157.985,37750
2014-08-03,173.588,372.631,226.766,798.17,255.173,6.34688e+06,137.276,159.959,37750
2014-08-10,194.538,417.559,254.121,1056.83,286.015,6.34653e+06,153.868,115.117,37750
2014-08-17,217.997,467.901,284.774,1346.69,320.515,6.34613e+06,172.428,163.054,37750
2014-08-24,244.277,524.298,319.114,1671.51,359.16,6.34569e+06,193.218,157.528,37750
2014-08-31,273.717,587.473,357.582,2035.49,402.452,6.3452e+06,216.508,174.422,37750
2014-09-07,306.693,658.235,400.675,2443.35,450.946,6.34464e+06,242.596,256.999,37750
2014-09-14,343.629,737.486,448.943,2900.34,505.264,6.34402e+06,271.818,262.043,37750
2014-09-21,384.994,826.239,503.005,3412.38,566.099,6.34332e+06,304.546,320.971,37750
2014-09-28,431.316,925.621,563.55,3986.06,634.228,6.34254e+06,341.198,352.175,37750
2014-07-13,84.4935,183.057,114.59,120.725,124.238,6.34795e+06,91.5035,63.6499,37800
2014-07-20,96.0265,207.41,125.899,249.706,140.29,6.34777e+06,103.326,121.515,37800
2014-07-27,108.459,233.662,141.221,393.29,158.906,6.34757e+06,117.038,134.039,37800
2014-08-03,122.217,263.147,158.987,554.741,179.216,6.34735e+06,131.996,158.079,37800
2014-08-10,137.658,296.362,179.064,736.553,201.889,6.3471e+06,148.696,152.277,37800
2014-08-17,155.037,333.771,201.675,941.326,227.384,6.34682e+06,167.473,99.8441,37800
2014-08-24,174.606,375.895,227.136,1171.95,256.088,6.3465e+06,188.614,111.556,37800
2014-08-31,196.641,423.325,255.805,1431.69,288.409,6.34614e+06,212.419,214.766,37800
2014-09-07,221.45,476.727,288.085,1724.21,324.801,6.34574e+06,239.222,242.35,37800
2014-09-14,249.382,536.847,324.43,2053.64,365.774,6.34529e+06,269.4,375.899,37800
2014-09-21,280.828,604.527,365.349,2424.63,411.903,6.34477e+06,303.374,283.938,37800
2014-09-28,316.226,680.711,411.414,2842.39,463.832,6.3442e+06,341.621,408.663,37800
2014-07-13,118.769,256.48,161.509,170.321,175.055,6.34774e+06,84.1911,77.8365,37850
2014-07-20,134.264,289.111,176.727,351.761,196.658,6.3475e+06,94.5807,66.2144,37850
2014-07-27,150.883,324.092,197.277,552.82,221.608,6.34722e+06,106.58,79.4835,37850
2014-08-03,169.179,363.179,220.996,777.786,248.685,6.34692e+06,119.603,120.874,37850
2014-08-10,189.608,406.99,247.669,1029.87,278.758,6.34658e+06,134.066,131.646,37850
2014-08-17,212.484,456.084,277.559,1312.38,312.401,6.34619e+06,150.246,137.687,37850
2014-08-24,238.114,511.087,311.047,1628.98,350.088,6.34576e+06,168.371,175.046,37850
2014-08-31,266.826,572.704,348.563,1983.77,392.309,6.34528e+06,188.677,141.574,37850
2014-09-07,298.99,641.725,390.592,2381.35,439.607,6.34474e+06,211.424,185.197,37850
2014-09-14,335.018,719.034,437.672,2826.86,492.588,6.34413e+06,236.905,180.475,37850
2014-09-21,375.37,805.616,490.406,3326.06,551.932,6.34345e+06,265.446,305.67,37850
2014-09-28,420.561,902.575,549.469,3885.39,618.395,6.34269e+06,297.41,257.808,37850
2014-07-13,122.354,263.708,166.653,175.847,180.6,6.34772e+06,96.6456,99.6171,37900
2014-07-20,137.877,296.347,181.913,362.85,202.263,6.34747e+06,108.238,129.615,37900
2014-07-27,154.477,331.221,202.478,569.506,227.222,6.34719e+06,121.595,142.241,37900
2014-08-03,172.695,370.068,226.152,800.056,254.224,6.34688e+06,136.045,166.145,37900
2014-08-10,192.975,413.482,252.697,1057.63,284.122,6.34653e+06,152.044,129.713,37900
2014-08-17,215.618,461.987,282.355,1345.44,317.469,6.34614e+06,169.89,169.78,37900
2014-08-24,240.909,516.169,315.484,1667.03,354.714,6.34571e+06,189.821,157.029,37900
2014-08-31,269.159,576.685,352.489,2026.34,396.315,6.34523e+06,212.083,210.719,37900
2014-09-07,300.711,644.271,393.821,2427.79,442.781,6.34468e+06,236.948,248.609,37900
2014-09-14,335.948,719.748,439.982,2876.3,494.675,6.34408e+06,264.719,301.302,37900
2014-09-21,375.297,804.028,491.535,3377.38,552.628,6.3434e+06,295.732,282.594,37900
2014-09-28,419.234,898.128,549.103,3937.15,617.341,6.34265e+06,330.362,360.027,37900
2014-07-13,90.8325,196.073,123.561,130.318,133.92,6.34791e+06,94.8053,101.229,37950
2014-07-20,102.616,220.88,135.136,269.094,150.35,6.34772e+06,106.437,138.932,37950
2014-07-27,115.246,247.456,150.759,422.788,169.318,6.34751e+06,119.865,91.3311,37950
2014-08-03,129.144,277.135,168.783,594.655,189.891,6.34728e+06,134.429,154.292,37950
2014-08-10,144.652,310.383,189.041,787.124,212.727,6.34702e+06,150.595,145.731,37950
2014-08-17,162.009,347.62,211.731,1002.69,238.26,6.34673e+06,168.67,201.781,37950
2014-08-24,181.445,389.318,237.137,1244.13,266.846,6.3464e+06,188.907,170.561,37950
2014-08-31,203.207,436.006,265.584,1514.54,298.855,6.34603e+06,211.567,251.566,37950
2014-09-07,227.574,488.279,297.437,1817.38,334.695,6.34562e+06,236.94,248.028,37950
2014-09-14,254.854,546.801,333.101,2156.54,374.822,6.34516e+06,265.347,282.09,37950
2014-09-21,285.395,612.314,373.029,2536.36,419.747,6.34464e+06,297.15,292.721,37950
2014-09-28,319.584,685.649,417.728,2961.7,470.039,6.34407e+06,332.754,375.165,37950
2014-07-13,98.7801,211.353,135.352,143.126,146.584,6.34786e+06,104.235,118.581,38000
2014-07-20,109.998,234.802,146.419,294.356,162.297,6.34766e+06,115.408,73.66,38000
2014-07-27,121.862,259.55,161.223,459.788,180.236,6.34745e+06,128.165,75.0974,38000
2014-08-03,134.735,286.809,178.097,642.336,199.423,6.34721e+06,141.808,120.555,38000
2014-08-10,148.904,316.939,196.816,844.044,220.427,6.34694e+06,156.744,136.007,38000
2014-08-17,164.55,350.234,217.501,1066.95,243.595,6.34665e+06,173.219,209.574,38000
2014-08-24,181.835,387.02,240.355,1313.29,269.187,6.34633e+06,191.418,209.805,38000
2014-08-31,200.932,427.66,265.603,1585.5,297.461,6.34597e+06,211.523,170.005,38000
2014-09-07,222.029,472.554,293.496,1886.3,328.697,6.34558e+06,233.735,222.266,38000
2014-09-14,245.333,522.145,324.31,2218.69,363.203,6.34514e+06,258.272,260.09,38000
2014-09-21,271.075,576.92,358.348,2585.97,401.319,6.34466e+06,285.376,337.908,38000
2014-09-28,299.508,637.417,395.946,2991.8,443.42,6.34413e+06,315.314,340.004,38000
2014-07-13,118.386,262.672,157.353,164.564,170.976,6.34775e+06,79.9615,64.6414,38050
2014-07-20,139.948,309.104,178.247,344.289,200.618,6.34748e+06,93.8249,119.296,38050
2014-07-27,164.066,361.234,207.276,551.324,236.065,6.34717e+06,110.403,162.086,38050
2014-08-03,191.799,422.013,242.07,792.777,276.247,6.3468e+06,129.195,83.1214,38050
2014-08-10,224.103,493.037,282.831,1074.85,322.832,6.34638e+06,150.981,98.6178,38050
2014-08-17,261.824,576.008,330.45,1404.41,377.184,6.34588e+06,176.401,202.427,38050
2014-08-24,305.881,672.917,386.069,1789.46,440.662,6.3453e+06,206.088,215.933,38050
2014-08-31,357.336,786.092,451.029,2239.3,514.8,6.34462e+06,240.761,329.684,38050
2014-09-07,417.424,918.247,526.894,2764.81,601.383,6.34382e+06,281.254,226.423,38050
2014-09-14,487.585,1072.55,615.486,3378.71,702.487,6.3429e+06,328.538,229.765,38050
2014-09-21,569.498,1252.67,718.926,4095.8,820.533,6.34181e+06,383.745,402.725,38050
2014-09-28,665.114,1462.91,839.688,4933.38,958.339,6.34055e+06,448.194,511.363,38050
2014-07-13,110.672,240.38,149.779,157.677,162.426,6.34779e+06,78.9653,99.2385,38100
2014-07-20,126.301,273.448,165.084,326.522,184.15,6.34756e+06,89.5269,74.6483,38100
2014-07-27,143.212,309.246,185.876,515.155,209.424,6.3473e+06,101.814,66.937,38100
2014-08-03,162.002,349.608,210.065,728.073,237.107,6.347e+06,115.273,161.575,38100
2014-08-10,183.171,395.25,237.503,968.769,268.134,6.34667e+06,130.357,158.448,38100
2014-08-17,207.089,446.85,268.524,1240.9,303.156,6.34629e+06,147.383,173.902,38100
2014-08-24,234.122,505.174,303.586,1548.58,342.735,6.34586e+06,166.625,187.468,38100
2014-08-31,264.677,571.09,343.214,1896.42,387.47,6.34537e+06,188.373,238.316,38100
2014-09-07,299.207,645.582,388.003,2289.66,438.029,6.34483e+06,212.953,216.748,38100
2014-09-14,338.229,729.757,438.62,2734.21,495.166,6.34421e+06,240.731,268.814,38100
2014-09-21,382.322,824.867,495.819,3236.74,559.731,6.34351e+06,272.12,427.105,38100
2014-09-28,432.14,932.32,560.45,3804.79,632.683,6.34272e+06,307.587,342.226,38100
2014-07-13,79.5469,174.258,106.886,112.23,116.002,6.34798e+06,77.6813,95.6224,38150
2014-07-20,92.0658,200.933,119.094,233.349,133.327,6.3478e+06,89.2834,87.7392,38150
2014-07-27,105.793,230.236,135.828,370.321,153.705,6.34761e+06,102.93,120.836,38150
2014-08-03,121.256,263.722,155.529,526.954,176.335,6.34738e+06,118.084,129.289,38150
2014-08-10,138.912,302.092,178.167,706.361,202.044,6.34712e+06,135.3,138.597,38150
2014-08-17,159.126,346.045,204.099,911.881,231.452,6.34683e+06,154.994,173.201,38150
2014-08-24,182.277,396.385,233.799,1147.31,265.129,6.34649e+06,177.546,210.061,38150
2014-08-31,208.792,454.036,267.813,1417,303.699,6.3461e+06,203.374,178.975,38150
2014-09-07,239.155,520.056,306.767,1725.91,347.87,6.34566e+06,232.954,210.916,38150
2014-09-14,273.926,595.652,351.377,2079.75,398.453,6.34515e+06,266.827,234.782,38150
2014-09-21,313.739,682.209,402.46,2485.05,456.374,6.34457e+06,305.614,376.585,38150
2014-09-28,359.322,781.306,460.95,2949.25,522.693,6.3439e+06,350.025,256.461,38150
2014-07-13,84.9104,185.635,114.285,120.074,124.009,6.34795e+06,82.6744,83.2306,38200
2014-07-20,97.9494,213.373,127.014,249.418,142.073,6.34776e+06,94.7174,69.1935,38200
2014-07-27,112.202,243.739,144.423,395.275,163.266,6.34755e+06,108.846,68.9172,38200
2014-08-03,128.206,278.331,164.863,561.558,186.723,6.34732e+06,124.485,104.151,38200
2014-08-10,146.423,317.845,188.278,751.433,213.289,6.34705e+06,142.196,162.56,38200
2014-08-17,167.214,362.97,215.019,968.275,243.582,6.34674e+06,162.391,185.544,38200
2014-08-24,190.952,414.492,245.549,1215.91,278.165,6.34638e+06,185.447,222.226,38200
2014-08-31,218.054,473.314,280.407,1498.7,317.651,6.34598e+06,211.771,218.848,38200
2014-09-07,248.996,540.466,320.204,1821.64,362.73,6.34552e+06,241.825,274.603,38200
2014-09-14,284.318,617.122,365.638,2190.4,414.194,6.34499e+06,276.134,335.138,38200
2014-09-21,324.638,704.619,417.504,2611.47,472.941,6.34439e+06,315.3,318.693,38200
2014-09-28,370.658,804.482,476.706,3092.27,539.997,6.34371e+06,360.005,327.871,38200
2014-07-13,84.2999,183.283,113.992,119.967,123.628,6.34795e+06,81.2641,50.3287,38250
2014-07-20,96.3629,208.829,125.8,248.547,140.388,6.34777e+06,92.2808,72.709,38250
2014-07-27,109.437,236.532,141.857,392.401,159.912,6.34757e+06,105.114,75.462,38250
2014-08-03,123.988,267.819,160.566,555.025,181.332,6.34734e+06,119.194,141.606,38250
2014-08-10,140.408,303.255,181.82,739.149,205.379,6.34709e+06,135.001,142.22,38250
2014-08-17,158.989,343.381,205.888,947.647,232.565,6.34679e+06,152.871,161.478,38250
2014-08-24,180.025,388.809,233.134,1183.74,263.339,6.34646e+06,173.1,154.684,38250
2014-08-31,203.84,440.236,263.98,1451.07,298.179,6.34609e+06,196.001,201.245,38250
2014-09-07,230.798,498.449,298.898,1753.77,337.618,6.34567e+06,221.926,192.332,38250
2014-09-14,261.313,564.341,338.426,2096.51,382.263,6.34519e+06,251.272,279.239,38250
2014-09-21,295.853,638.919,383.169,2484.56,432.797,6.34465e+06,284.489,378.785,38250
2014-09-28,334.943,723.319,433.811,2923.91,489.992,6.34403e+06,322.085,309.989,38250
2014-07-13,100.812,220.483,135.646,142.499,147.192,6.34785e+06,81.1653,89.1363,38300
2014-07-20,116.364,253.577,150.825,296.054,168.734,6.34763e+06,93.0441,118.27,38300
2014-07-27,133.374,289.828,171.594,469.303,194.018,6.34739e+06,106.987,121.18,38300
2014-08-03,152.484,331.148,195.991,666.928,222.021,6.3471e+06,122.428,142.53,38300
2014-08-10,174.248,378.372,223.954,892.717,253.752,6.34678e+06,139.925,166.42,38300
2014-08-17,199.101,432.33,255.904,1150.72,289.954,6.34641e+06,159.888,201.819,38300
2014-08-24,227.492,493.97,292.403,1445.53,331.305,6.34599e+06,182.69,243.949,38300
2014-08-31,259.924,564.379,334.097,1782.38,378.542,6.34551e+06,208.738,272.586,38300
2014-09-07,296.968,644.799,381.723,2167.25,432.5,6.34496e+06,238.491,248.792,38300
2014-09-14,339.277,736.644,436.122,2606.98,494.128,6.34433e+06,272.475,302.153,38300
2014-09-21,387.595,841.527,498.251,3109.36,564.513,6.34361e+06,311.287,388.391,38300
2014-09-28,442.77,961.287,569.204,3683.3,644.891,6.34279e+06,355.609,419.43,38300
2014-07-13,78.979,171.623,106.844,112.463,115.871,6.34798e+06,82.9304,91.5453,38350
2014-07-20,90.2015,195.378,117.833,232.942,131.467,6.34781e+06,94.0928,117.486,38350
2014-07-27,102.355,221.117,132.767,367.632,149.624,6.34763e+06,107.088,133.385,38350
2014-08-03,115.87,250.162,150.154,519.771,169.526,6.34741e+06,121.332,113.062,38350
2014-08-10,131.107,283.031,169.892,691.884,191.851,6.34717e+06,137.31,124.692,38350
2014-08-17,148.337,320.221,192.224,886.623,217.071,6.3469e+06,155.36,183.254,38350
2014-08-24,167.828,362.292,217.486,1106.96,245.595,6.3466e+06,175.776,150.011,38350
2014-08-31,189.876,409.88,246.061,1356.24,277.862,6.34625e+06,198.869,291.029,38350
2014-09-07,214.814,463.706,278.385,1638.28,314.36,6.34585e+06,224.992,258.967,38350
2014-09-14,243.02,524.583,314.946,1957.36,355.643,6.34541e+06,254.538,237.129,38350
2014-09-21,274.921,593.432,356.298,2318.34,402.334,6.34491e+06,287.956,321.172,38350
2014-09-28,310.997,671.288,403.065,2726.71,455.139,6.34434e+06,325.749,268.449,38350
2014-07-13,69.1459,150.804,93.2568,98.0526,101.169,6.34804e+06,77.5689,104.618,38400
2014-07-20,79.4463,172.673,103.324,203.442,115.457,6.34789e+06,88.5238,103.449,38400
2014-07-27,90.6638,196.516,117.059,321.875,132.168,6.34772e+06,101.336,84.016,38400
2014-08-03,103.211,223.575,133.13,456.397,150.593,6.34753e+06,115.464,107.762,38400
2014-08-10,117.439,254.37,151.475,609.433,171.381,6.34732e+06,131.402,134.35,38400
2014-08-17,133.619,289.409,172.347,783.558,194.997,6.34707e+06,149.509,112.321,38400
2014-08-24,152.024,329.269,196.091,981.674,221.859,6.34679e+06,170.105,151.852,38400
2014-08-31,172.961,374.612,223.101,1207.08,252.416,6.34647e+06,193.534,172.578,38400
2014-09-07,196.776,426.187,253.825,1463.53,287.176,6.34611e+06,220.185,206.474,38400
2014-09-14,223.865,484.848,288.774,1755.3,326.713,6.3457e+06,250.499,227.564,38400
2014-09-21,254.675,551.565,328.525,2087.23,371.684,6.34523e+06,284.979,192.212,38400
2014-09-28,289.714,627.438,373.736,2464.85,422.829,6.34469e+06,324.194,330.916,38400
2014-07-13,80.6203,173.024,110.194,116.418,119.37,6.34797e+06,92.6113,97.3053,38450
2014-07-20,90.2222,193.145,119.652,239.758,132.799,6.34781e+06,103.03,77.3063,38450
2014-07-27,100.425,214.492,132.344,375.255,148.189,6.34763e+06,114.97,134.664,38450
2014-08-03,111.549,238.116,146.872,525.457,164.729,6.34743e+06,127.803,103.246,38450
2014-08-10,123.851,264.351,163.061,692.192,182.924,6.34721e+06,141.918,123.268,38450
2014-08-17,137.499,293.478,181.035,877.306,203.088,6.34696e+06,157.562,198.885,38450
2014-08-24,152.649,325.809,200.985,1082.82,225.466,6.34669e+06,174.924,193.24,38450
2014-08-31,169.464,361.694,223.128,1310.98,250.305,6.34638e+06,194.195,166.112,38450
2014-09-07,188.127,401.523,247.706,1564.28,277.874,6.34605e+06,215.584,199.7,38450
2014-09-14,208.841,445.725,274.985,1845.47,308.473,6.34567e+06,239.324,239.292,38450
2014-09-21,231.829,494.779,305.261,2157.63,342.433,6.34526e+06,265.671,267.202,38450
2014-09-28,257.339,549.214,338.86,2504.15,380.12,6.3448e+06,294.91,331.326,38450
2014-07-13,88.3706,191.966,119.584,125.885,129.683,6.34792e+06,90.2907,101.95,38500
2014-07-20,100.871,218.419,131.825,260.701,147.058,6.34774e+06,102.388,93.5418,38500
2014-07-27,114.401,247.064,148.457,411.346,167.277,6.34753e+06,116.466,150.404,38500
2014-08-03,129.439,279.37,167.812,581.42,189.428,6.34729e+06,131.888,111.845,38500
2014-08-10,146.384,315.911,189.771,773.722,214.261,6.34702e+06,149.178,167.752,38500
2014-08-17,165.534,357.232,214.603,991.188,242.299,6.34672e+06,168.699,172.586,38500
2014-08-24,187.185,403.95,242.677,1237.11,273.993,6.34638e+06,190.766,206.174,38500
2014-08-31,211.663,456.766,274.417,1515.19,309.826,6.34599e+06,215.714,225.958,38500
2014-09-07,239.334,516.471,310.3,1829.65,350.336,6.34555e+06,243.919,200.646,38500
2014-09-14,270.614,583.959,350.864,2185.21,396.129,6.34506e+06,275.803,252.473,38500
2014-09-21,305.971,660.24,396.718,2587.25,447.893,6.3445e+06,311.843,299.35,38500
2014-09-28,345.932,746.451,448.546,3041.82,506.402,6.34387e+06,352.579,331.928,38500
2014-07-13,102.498,224.704,137.638,144.487,149.387,6.34784e+06,82.4185,80.7982,38550
2014-07-20,118.776,259.408,153.506,300.525,171.906,6.34762e+06,94.8422,91.7272,38550
2014-07-27,136.644,297.578,175.273,477.175,198.417,6.34736e+06,109.469,92.1111,38550
2014-08-03,156.795,341.247,200.925,679.414,227.89,6.34707e+06,125.73,153.423,38550
2014-08-10,179.831,391.339,230.432,911.32,261.414,6.34674e+06,144.225,98.341,38550
2014-08-17,206.232,448.782,264.271,1177.28,299.803,6.34635e+06,165.405,187.44,38550
2014-08-24,236.502,514.644,303.069,1482.3,343.812,6.34591e+06,189.685,195.295,38550
2014-08-31,271.206,590.149,347.55,1832.09,394.269,6.34541e+06,217.523,208.273,38550
2014-09-07,310.99,676.704,398.546,2233.21,452.115,6.34483e+06,249.437,246.505,38550
2014-09-14,356.595,775.916,457.007,2693.17,518.426,6.34417e+06,286.022,275.897,38550
2014-09-21,408.866,889.625,524.018,3220.6,594.435,6.34341e+06,327.956,222.031,38550
2014-09-28,468.772,1019.93,600.824,3825.34,681.55,6.34254e+06,376.019,341.302,38550
2014-07-13,102.069,219.647,139.201,146.948,150.83,6.34784e+06,82.1488,69.1154,38600
2014-07-20,114.728,246.231,151.655,303.004,168.509,6.34763e+06,91.778,153.16,38600
2014-07-27,128.233,274.561,168.412,475.087,188.84,6.3474e+06,102.851,114.557,38600
2014-08-03,143.02,306.046,187.662,666.619,210.782,6.34715e+06,114.802,92.2962,38600
2014-08-10,159.441,341.15,209.197,880.102,235.019,6.34686e+06,128.002,156.863,38600
2014-08-17,177.733,380.28,233.204,1118.09,261.989,6.34654e+06,142.692,239.932,38600
2014-08-24,198.118,423.891,259.957,1383.37,292.042,6.34618e+06,159.06,160.661,38600
2014-08-31,220.835,472.489,289.773,1679.09,325.534,6.34579e+06,177.301,215.511,38600
2014-09-07,246.151,526.643,322.998,2008.72,362.856,6.34535e+06,197.628,159.156,38600
2014-09-14,274.359,586.983,360.023,2376.14,404.446,6.34485e+06,220.28,119.283,38600
2014-09-21,305.789,654.211,401.278,2785.67,450.786,6.3443e+06,245.519,410.609,38600
2014-09-28,340.805,729.107,447.244,3242.13,502.417,6.34369e+06,273.639,340.531,38600
2014-07-13,109.092,235.812,148.231,156.273,160.678,6.3478e+06,94.7219,95.1944,38650
2014-07-20,123.521,266.223,162.395,322.892,180.784,6.34757e+06,106.575,99.6414,38650
2014-07-27,139.02,298.877,181.541,507.781,204.034,6.34732e+06,120.281,104.872,38650
2014-08-03,156.109,335.42,203.669,714.958,229.306,6.34704e+06,135.179,176.917,38650
2014-08-10,175.219,376.441,228.59,947.455,257.417,6.34672e+06,151.751,164.001,38650
2014-08-17,196.653,422.478,256.559,1208.4,288.914,6.34637e+06,170.319,132.711,38650
2014-08-24,220.701,474.135,287.94,1501.27,324.249,6.34597e+06,191.15,176.661,38650
2014-08-31,247.683,532.091,323.151,1829.95,363.896,6.34552e+06,214.522,258.733,38650
2014-09-07,277.954,597.109,362.656,2198.83,408.378,6.34501e+06,240.745,192.388,38650
2014-09-14,311.914,670.046,406.976,2612.79,458.28,6.34445e+06,270.163,261.671,38650
2014-09-21,350.007,751.858,456.695,3077.33,514.26,6.34381e+06,303.164,406.255,38650
2014-09-28,392.734,843.615,512.466,3598.61,577.053,6.3431e+06,340.181,312.065,38650
2014-07-13,114.33,247.168,155.331,163.752,168.376,6.34777e+06,83.6096,82.5948,38700
2014-07-20,129.48,279.102,170.202,338.367,189.486,6.34753e+06,94.092,87.4668,38700
2014-07-27,145.757,313.4,190.306,532.164,213.901,6.34727e+06,106.216,117.36,38700
2014-08-03,163.708,351.789,213.547,749.368,240.444,6.34697e+06,119.396,78.9029,38700
2014-08-10,183.785,394.891,239.724,993.165,269.975,6.34664e+06,134.06,110.758,38700
2014-08-17,206.308,443.274,269.11,1266.85,303.069,6.34626e+06,150.493,214.35,38700
2014-08-24,231.583,497.571,302.087,1574.07,340.203,6.34584e+06,168.933,200.935,38700
2014-08-31,259.946,558.501,339.095,1918.94,381.876,6.34537e+06,189.626,221.85,38700
2014-09-07,291.773,626.869,380.623,2306.05,428.64,6.34484e+06,212.847,229.141,38700
2014-09-14,327.484,703.575,427.223,2740.57,481.112,6.34425e+06,238.903,274.706,38700
2014-09-21,367.55,789.631,479.508,3228.27,539.985,6.34359e+06,268.137,369.658,38700
2014-09-28,412.496,886.165,538.167,3775.64,606.033,6.34284e+06,300.934,188.614,38700
2014-07-13,88.9243,197.083,118.308,123.773,128.537,6.34792e+06,74.1136,58.7811,38750
2014-07-20,104.926,231.509,133.821,258.807,150.547,6.34772e+06,86.8047,71.1921,38750
2014-07-27,122.793,270.087,155.351,414.107,176.83,6.34749e+06,101.959,97.7995,38750
2014-08-03,143.302,314.988,181.115,594.912,206.57,6.34722e+06,119.107,110.821,38750
2014-08-10,167.151,367.371,211.249,805.769,240.99,6.3469e+06,138.954,125.709,38750
2014-08-17,194.952,428.466,246.393,1051.71,281.082,6.34653e+06,162.071,187.661,38750
2014-08-24,227.371,499.707,287.373,1338.56,327.828,6.3461e+06,189.024,135.814,38750
2014-08-31,265.172,582.772,335.159,1673.11,382.337,6.34559e+06,220.454,160.812,38750
2014-09-07,309.245,679.615,390.877,2063.28,445.892,6.34501e+06,257.099,217.492,38750
2014-09-14,360.627,792.511,455.838,2518.31,519.99,6.34432e+06,299.824,355.703,38750
2014-09-21,420.523,924.107,531.57,3048.95,606.371,6.34352e+06,349.631,390.303,38750
2014-09-28,490.336,1077.48,619.85,3667.73,707.061,6.34259e+06,407.688,416.969,38750
2014-07-13,104.486,226.93,141.413,148.873,153.353,6.34783e+06,84.6674,153.825,38800
2014-07-20,119.23,258.125,155.852,308.281,173.848,6.34761e+06,95.9831,63.8854,38800
2014-07-27,135.182,291.893,175.467,486.358,197.691,6.34736e+06,109.147,82.4948,38800
2014-08-03,152.907,329.963,198.285,687.344,223.804,6.34708e+06,123.564,138.183,38800
2014-08-10,172.873,373.011,224.166,914.533,253.07,6.34677e+06,139.722,116.479,38800
2014-08-17,195.43,421.674,253.424,1171.38,286.1,6.34641e+06,157.959,254.89,38800
2014-08-24,220.924,476.674,286.491,1461.74,323.427,6.346e+06,178.567,256.616,38800
2014-08-31,249.737,538.831,323.863,1789.98,365.613,6.34555e+06,201.859,160.831,38800
2014-09-07,282.298,609.07,366.098,2161.03,413.289,6.34503e+06,228.181,281.349,38800
2014-09-14,319.091,688.436,413.826,2580.47,467.164,6.34445e+06,257.926,331.008,38800
2014-09-21,360.664,778.107,467.758,3054.57,528.04,6.34379e+06,291.536,366.873,38800
2014-09-28,407.633,879.411,528.695,3590.46,596.821,6.34304e+06,329.511,306.547,38800
2014-07-13,104.214,224.353,142.079,149.968,153.953,6.34783e+06,93.9503,108.493,38850
